epoch,accuracy,loss,val_accuracy,val_loss
42,0.6857923269271851,0.6813285946846008,0.693647563457489,0.669148325920105
43,0.6996812224388123,0.6701755523681641,0.7189207673072815,0.6740755438804626
44,0.6769125461578369,0.6939796209335327,0.7223360538482666,0.6652826070785522
45,0.7103825211524963,0.6570059657096863,0.7219945192337036,0.6536527276039124
46,0.7126593589782715,0.6565277576446533,0.7271174788475037,0.6504205465316772
47,0.7137978076934814,0.6470789313316345,0.7291666865348816,0.6558235287666321
48,0.7122039794921875,0.6576802730560303,0.6748633980751038,0.6704246401786804
49,0.7224498987197876,0.6423949599266052,0.7107240557670593,0.6335856318473816
50,0.7051457166671753,0.6574708223342896,0.7400956153869629,0.6342577338218689
51,0.7103825211524963,0.6524182558059692,0.7400956153869629,0.6204124689102173
52,0.7324681282043457,0.6221869587898254,0.7288251519203186,0.6261199116706848
53,0.7295082211494446,0.6195366382598877,0.7462431788444519,0.6118847727775574
54,0.7361111044883728,0.6136671304702759,0.751366138458252,0.6061342358589172
55,0.7285974621772766,0.6302523612976074,0.7400956153869629,0.606909990310669
56,0.7404371500015259,0.6053823232650757,0.7578551769256592,0.6041154861450195
57,0.7229052782058716,0.633127748966217,0.7530737519264221,0.6471991539001465
58,0.7342896461486816,0.6174191236495972,0.7523906826972961,0.590063750743866
59,0.7547814249992371,0.597568929195404,0.7640027403831482,0.5838279128074646
60,0.7538706660270691,0.5997574925422668,0.7619535326957703,0.5823405981063843
61,0.7540983557701111,0.5940583944320679,0.7540983557701111,0.5844992399215698
62,0.7670764923095703,0.5771076083183289,0.7571721076965332,0.5767439007759094
63,0.756602942943573,0.5823544859886169,0.7482923269271851,0.59166419506073
64,0.7613843083381653,0.5700495839118958,0.7609289884567261,0.5726969838142395
65,0.7759562730789185,0.564495325088501,0.755464494228363,0.5879484415054321
66,0.7668488025665283,0.5800984501838684,0.7698087692260742,0.5644526481628418
67,0.7805100083351135,0.5605579018592834,0.7759562730789185,0.5494770407676697
68,0.7914389967918396,0.5484568476676941,0.7411202192306519,0.5775372385978699
69,0.7821038365364075,0.5510192513465881,0.7711748480796814,0.5504270195960999
70,0.7811930775642395,0.5574472546577454,0.7681010961532593,0.5829479098320007
71,0.7727686762809753,0.5514227151870728,0.7800546288490295,0.5433596968650818
72,0.7996357083320618,0.514159083366394,0.7646858096122742,0.5592478513717651
73,0.7882513403892517,0.5319428443908691,0.7312158346176147,0.5937708616256714
74,0.7907559275627136,0.5286285281181335,0.7745901346206665,0.5415201187133789
75,0.7969034314155579,0.5209464430809021,0.7933743000030518,0.5170449018478394
76,0.8023679256439209,0.5121184587478638,0.7595628499984741,0.5651878118515015
77,0.8082877993583679,0.5011247396469116,0.7882513403892517,0.5182411074638367
78,0.811020016670227,0.4921357333660126,0.7892759442329407,0.5085888504981995
79,0.8098816275596619,0.4990730285644531,0.7694672346115112,0.5450841188430786
80,0.7989526391029358,0.5051968097686768,0.7540983557701111,0.5585103034973145
81,0.8085154891014099,0.5046786665916443,0.7950819730758667,0.5031899809837341
82,0.8219490051269531,0.48281988501548767,0.7691256999969482,0.5570200681686401
83,0.8019125461578369,0.5083397030830383,0.7687841653823853,0.5376642942428589
84,0.812613844871521,0.4949459731578827,0.7984972596168518,0.512729823589325
85,0.8294626474380493,0.46816450357437134,0.7933743000030518,0.5141444206237793
86,0.8349271416664124,0.46712324023246765,0.811475396156311,0.48699435591697693
87,0.8217213153839111,0.4729520380496979,0.7868852615356445,0.5302286148071289
88,0.8274134993553162,0.46982190012931824,0.8012295365333557,0.5029880404472351
89,0.8044171333312988,0.4951128661632538,0.7916666865348816,0.4989285469055176
90,0.8310564756393433,0.4500976800918579,0.7978141903877258,0.5049131512641907
91,0.8392531871795654,0.4395456910133362,0.8080601096153259,0.47528547048568726
92,0.8394808769226074,0.44554129242897034,0.7776639461517334,0.5252465605735779
93,0.8267304301261902,0.45692217350006104,0.7998633980751038,0.4856232702732086
94,0.8290072679519653,0.45991450548171997,0.806693971157074,0.4782860279083252
95,0.8317395448684692,0.4518437087535858,0.8087431788444519,0.4833410382270813
96,0.8403916358947754,0.44375190138816833,0.8125,0.4847378730773926
97,0.8492714166641235,0.4327549636363983,0.8101093173027039,0.4728151857852936
98,0.8526867032051086,0.42314696311950684,0.8210382461547852,0.4569608271121979
99,0.8447176814079285,0.43190333247184753,0.8200136423110962,0.458336740732193
100,0.8547359108924866,0.4141998291015625,0.8234289884567261,0.4626957178115845
101,0.8604280352592468,0.3978963792324066,0.8165983557701111,0.4599125385284424
102,0.8613387942314148,0.40322649478912354,0.8172814249992371,0.46462583541870117
103,0.8312841653823853,0.4510307013988495,0.8237704634666443,0.4580896198749542
104,0.8504098653793335,0.4234333336353302,0.8193305730819702,0.4705815613269806
105,0.8551912307739258,0.4014070928096771,0.811475396156311,0.476948082447052
106,0.8663479089736938,0.392999529838562,0.8169398903846741,0.45846027135849
107,0.8658925294876099,0.38767245411872864,0.8247950673103333,0.44679731130599976
108,0.8545082211494446,0.4049893915653229,0.7978141903877258,0.49864697456359863
109,0.8563296794891357,0.407118558883667,0.8271858096122742,0.4630323350429535
110,0.868624746799469,0.38784801959991455,0.8077185750007629,0.5013290643692017
111,0.8729507923126221,0.3792839050292969,0.8288934230804443,0.4452107846736908
112,0.869307816028595,0.3901888132095337,0.813866138458252,0.46966552734375
113,0.8715847134590149,0.3864733874797821,0.8278688788414001,0.44279730319976807
114,0.876593828201294,0.38515704870224,0.8261612057685852,0.4442635178565979
115,0.873406171798706,0.3757722079753876,0.8425546288490295,0.4337112009525299
116,0.875910758972168,0.3667311668395996,0.8237704634666443,0.43896734714508057
117,0.8861566781997681,0.35136160254478455,0.8428961634635925,0.4386257827281952
118,0.8868396878242493,0.35080939531326294,0.8381147384643555,0.42365410923957825
119,0.8822859525680542,0.3639008700847626,0.8326502442359924,0.4341006577014923
120,0.8825136423110962,0.3637053370475769,0.8422130942344666,0.42752817273139954
121,0.8847905397415161,0.3585904836654663,0.8370901346206665,0.4355231821537018
122,0.8897996544837952,0.3417327404022217,0.8428961634635925,0.4254486560821533
123,0.8961748480796814,0.3421037793159485,0.8299180269241333,0.4628612697124481
124,0.8820582628250122,0.36389338970184326,0.8261612057685852,0.4551585912704468
125,0.8891165852546692,0.3366732895374298,0.8449453711509705,0.4124118685722351
126,0.8850182294845581,0.34614354372024536,0.8357240557670593,0.4272782504558563
127,0.8834244012832642,0.35119500756263733,0.8490437269210815,0.4157932996749878
128,0.8948087692260742,0.33918631076812744,0.8350409865379333,0.46069082617759705
129,0.8925318717956543,0.34234800934791565,0.8125,0.46648555994033813
130,0.8995901346206665,0.3321501612663269,0.8514344096183777,0.4079420566558838
131,0.9091529846191406,0.3125096261501312,0.8521174788475037,0.4096273183822632
132,0.9016393423080444,0.32051897048950195,0.8350409865379333,0.46174246072769165
133,0.9075592160224915,0.3070651888847351,0.8555327653884888,0.4146752655506134
134,0.8929872512817383,0.3330473005771637,0.8343579173088074,0.4676955044269562
135,0.8959471583366394,0.33605319261550903,0.8442623019218445,0.43453842401504517
136,0.9041438698768616,0.3108847141265869,0.8459699749946594,0.40670546889305115
137,0.8959471583366394,0.32487502694129944,0.8555327653884888,0.406440407037735
138,0.8968579173088074,0.33305850625038147,0.8295764923095703,0.46692895889282227
139,0.9086976051330566,0.3041146397590637,0.8538251519203186,0.39972802996635437
140,0.9100637435913086,0.3091212511062622,0.8572404384613037,0.4140908122062683
141,0.9130236506462097,0.2981235086917877,0.8405054807662964,0.43367329239845276
142,0.9059653878211975,0.30669155716896057,0.8285518884658813,0.46123167872428894
143,0.8968579173088074,0.32349148392677307,0.8432376980781555,0.4414498507976532
144,0.9055100083351135,0.3152740001678467,0.8497267961502075,0.4150295853614807
145,0.9121129512786865,0.2959738075733185,0.8606557250022888,0.39126482605934143
146,0.9246357083320618,0.28250426054000854,0.8579235076904297,0.3976370394229889
147,0.9139344096183777,0.2856188118457794,0.8661202192306519,0.38778772950172424
148,0.9150728583335876,0.28822585940361023,0.8565573692321777,0.40907546877861023
149,0.9100637435913086,0.3028682470321655,0.8394808769226074,0.434702605009079
